"ERI","CODE","CLAS","KIND","CNAME","SPEC","CCCCODE","BARCODE","SUPP","PREDAY","USERFLD1","USERFLD2","PRICE1","PRICE2","PRICE3","PRICE4","PRICE5","MADETYPE","CALCUTYPE","LOCALITY","IMPTRATE","GOODRATE","MARGIN","UNIT","INUNIT","INQTY","OUTUNIT","OUTQTY","LEN","WIDE","HIGHT","PUNIT","PACKUNIT","WETUNIT","NW","INNW","PACKNW","GW","INGW","PACKGW","CFT","INCFT","PACKCFT","CTNQTY","CTNINQTY","PACKQTY","FTQTY20","FTINQTY20","FTPQTY20","FTQTY40","FTINQTY40","FTPQTY40","FTQTY40H","FTINQTY40H","FTPQTY40H","FTQTY45","FTINQTY45","FTPQTY45","PACKDESC","PRODDESC","DESCRIP","ENAME","ESPEC","EPDESC","PICTURE","FCOST","CCOST","TDATE","SAFEQTY","MAXQTY","FQTY","CQTY","FBROWQTY","CBROWQTY","FLENDQTY","CLENDQTY","FPHSQTY","CPHSQTY","FORDQTY","CORDQTY","FSASMQTY","CSASMQTY","FSASKQTY","CSASKQTY","FAGTQTY","CAGTQTY","COSTSUBJ","SALESUBJ","STOCKSUBJ","RAWPSUBJ","HFINPSUBJ","FINPSUBJ","INSDATE","FLAG","GPFLAG","TTIME","UPDNFLAG","GUNSALEFLAG","PRHSSUBJ","FMASMQTY","CMASMQTY","FMASKQTY","CMASKQTY","EXPCOST","CURR","MINQTY","PRSFLAG","LPHSDATE","LSALDATE","LINDATE","LOUTDATE","LUPDDATE","LENDSUBJ","BROWSUBJ","EPDESC1","NTAXFLAG","MFLAG","NSDATE","PICTURES","PICTURED","PICTUREB","SCLAS","SCLASNAME","MCLAS","MCLASNAME","BCLAS","BCLASNAME","GPCQTY","APCODE","LASTUPD"
"00K0090GVFE026GX","R024A","02","","證主聖經神學辭典(ＣＤ)光碟版","1800","","4892511003412","002","0","","","1800","0","0","0","0","0","1","","0","0","0","片","片","1","片","1","1","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","1286","1286","2007/12/06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","0","0","2008/10/13","2008/10/16","2008/10/13","2008/10/16","2008/10/16","","","","0","0","","","","","","","","","","","0","","110303123449"
"00K0090GVG82J7AP","S0912","18","","圓背軟精(小)(綠之林)週曆手冊","120","","4715822310782","005","0","","","120","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","62.84211","62.84211","2008/10/14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2008/09/16","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2008/10/14","2008/10/27","2008/10/14","2008/10/27","2008/10/27","","","","0","0","","","","","","","","","","","0","","110303123449"
"00K0090GVG87U7AY","S0911","18","","圓背軟精(小)(橘之鄉)週曆手冊","120","","4715822310775","005","0","","","120","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","62.88889","62.88889","2008/10/14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2008/09/16","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2008/10/14","2008/10/27","2011/02/10","2008/10/27","2011/02/10","","","","0","0","","","","","","","","","","","0","","110303123444"
"00K0090GVG8A07B8","M0901","18","","生活手札(紅)(仙人掌)/校園","140","","4715822310799","005","0","","","140","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","73.33333","73.33333","2008/10/14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2008/09/16","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2008/10/14","2008/10/27","2008/10/14","2008/10/27","2008/10/27","","","","0","0","","","","","","","","","","","0","","110303123405"
"00K0090GVG8EE7BF","M0902","18","","生活手札(黃)(聽音樂)/校園","140","","4715822310805","005","0","","","140","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","73.36364","73.36364","2008/10/14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2008/09/16","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2008/10/14","2008/10/27","2008/10/14","2008/10/27","2008/10/27","","","","0","0","","","","","","","","","","","0","","110303123445"
"00K0090GVG8FV7BM","M0903","18","","生活手札(綠)(聞小花)/校園","140","","4715822310812","005","0","","","140","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","73.33333","73.33333","2008/10/14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2008/09/16","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2008/10/14","2008/10/27","2008/10/14","2008/10/27","2008/10/27","","","","0","0","","","","","","","","","","","0","","110303123449"
"00K0090GVG8HK7BX","M0904","18","","生活手札(藍)(騎鯨魚)/校園","140","","4715822310829","005","0","","","140","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","73.33333","73.33333","2008/10/14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2008/09/16","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2008/10/14","2008/10/27","2008/10/14","2008/10/27","2008/10/27","","","","0","0","","","","","","","","","","","0","","110303123449"
"00K0090GVI4P68ZW","9789868272637","06","","榮光的回歸以西結書(精裝)蔡梅曦","450","","9789868272637","0095","0","","","450","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","214.81279","214.81279","2008/10/16","0","0","57","50","0","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","","","2008/10/06","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2011/12/14","","2013/12/13","","","","","","0","0","","","","","","","","","","","0","","110303123421"
"00K0090GVNA0SBQQ","C195","07","","基督徒的投資與理財(郭子嚴等著)","250","","9789867893321","001","0","","","250","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","56.00184","56.00178","2009/05/05","50","0","458","442","0","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","","","2008/10/21","1","0","","0","1","5913.","0","0","0","0","0","NTD","1","0","2008/11/27","","2013/12/13","","","","","","0","0","","","","","","","","","","","0","","110303123450"
"00K0090GVNBY1BXB","706","18","","領帶(織花)(五餅二魚)宇宙光","(450)缺","","706","018","0","","","450","0","0","0","0","0","1","","0","0","0","條","條","1","條","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","300","300","2015/04/07","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2008/10/01","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2008/10/31","2012/07/27","2011/02/10","2012/07/27","2012/07/27","","","","0","0","","","","","","","","","","","0","","150407135808"
"00K0090GVO69BCMF","RA5009","18","","寫物彩色影印紙","50","","4713027007728","006","0","","","50","0","0","0","0","0","1","","0","0","0","包","包","1","包","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","33.3333","33.3333","2008/10/22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2008/10/20","1","0","","0","1","","0","0","0","0","0","NTD","1","0","","2009/12/21","2009/12/31","2009/12/21","2009/12/31","","","","0","0","","","","","","","","","","","0","","110303123450"
"00K0090GVO6D9CMQ","RA5002","18","","彩色影印紙","50","","4713027400666","006","0","","","50","0","0","0","0","0","1","","0","0","0","包","包","1","包","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","33.3333","33.3333","2008/10/22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2008/10/20","1","0","","0","1","","0","0","0","0","0","NTD","1","0","","2009/12/21","2009/12/31","2009/12/21","2009/12/31","","","","0","0","","","","","","","","","","","0","","110303123450"
"00K0090GVO6FGCN3","4713027021922","18","","A4彩色影印紙(3入)","109/特價","","4713027021922","006","0","","","109","0","0","0","0","0","1","","0","0","0","包","包","1","包","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","72.66666","72.66666","2008/10/22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2008/10/20","1","0","","0","1","","0","0","0","0","0","NTD","1","0","","","","","","","","","0","0","","","","","","","","","","","0","","110303123450"
"00K0090GVV8XSGGV","C196","07","","靈糧分享-希伯來書(謝溪海 著)","250","","9789867893338","001","0","","","250","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","85.59837","55.77571","2012/06/05","100","0","78","569","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2008/10/29","1","0","","0","1","5913.","0","0","0","0","0","NTD","1","0","2008/11/20","","2012/05/10","","","","","","0","0","","","","","","","","","","","0","","120605134741"
"00K0090GW094L23S","IA0550","18","","影品A4彩色影印紙(晴天紙品)","50","","4711457761739","","0","","","50","0","0","0","0","0","0","","0","0","0","包","包","1","包","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","28.5714","28.5714","2014/02/12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2008/10/20","1","0","","0","1","","0","0","0","0","0","NTD","1","0","","2009/06/05","","2009/06/05","2009/06/05","","","","0","0","","","","","","","","","","","0","","140212153015"
